day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-09-18,M10,CONCOR,BUY,BUY-EX17,102,09:45,585,492.6,,BREAKOUT,1,0,,0.281,0.912,LOGISTICS,,,,,,,,40.0,,0.05,,OPEN,9,0.05,OPEN,0.73,0.36,0.2,0.2,0.08,0.324,MIXED
2026-09-18,M10,DRREDDY,BUY,BUY-EX17,102,09:35,575,1196.7,,BREAKOUT,1,0,,0.281,1.847,PHA,,,,,,,,-480.0,,-0.86,,OPEN,-510,-0.86,OPEN,0.79,0.86,0.79,0.79,-0.98,0.324,MIXED
2026-09-18,M10,HDFCAMC,BUY,BUY-EX17,102,09:35,575,2411.3,,BREAKOUT,1,0,,0.281,0.988,CAPMKTS,,,,,,,,324.0,,1.62,,100% trail 14:55,239,1.62,100% trail 14:55,2.71,0.59,1.17,1.17,0.65,0.324,MIXED
2026-09-18,M10,JSWENERGY,BUY,BUY-EX17,102,09:50,590,513.5,,BREAKOUT,1,0,,0.281,0.293,ENE,,,,,,,,209.0,,0.54,,OPEN,178,0.54,OPEN,1.11,0.5,0.14,0.14,0.42,0.324,MIXED
2026-09-18,M10,KAYNES,BUY,BUY-EX6,105,09:35,575,3546.4,,BREAKOUT,1,0,,0.281,0.75,CAPGOODS,,,,,,,,-197.0,,-0.23,,OPEN,-223,-0.23,OPEN,0.8,0.71,0.8,0.8,-0.46,0.324,MIXED
2026-09-18,M10,MARICO,BUY,BUY-EX7,106,10:00,600,821.25,,BREAKOUT,1,0,,0.281,0.52,FMCG,,,,,,,,-205.0,,-1.0,,100% SL 11:20,-292,-1.0,100% SL 11:20,0.22,1.83,0.12,0.12,0.05,0.324,MIXED
2026-09-18,M10,MAZDOCK,BUY,BUY-EX17,102,09:35,575,2241.0,,BREAKOUT,1,0,,0.281,1.403,DEF,,,,,,,,198.0,,0.25,,OPEN,167,0.25,OPEN,0.77,0.74,0.77,0.77,0.4,0.324,MIXED
2026-09-18,M10,NESTLEIND,BUY,BUY-EX6,105,09:45,585,1381.0,,BREAKOUT,1,0,,0.281,0.759,FMCG,,,,,,,,-334.0,,-1.0,,100% SL 12:55,-421,-1.0,100% SL 12:55,0.86,5.16,0.05,0.05,-0.62,0.324,MIXED
2026-09-18,M10,NUVAMA,BUY,BUY-EX6,105,09:45,585,1717.9,,BREAKOUT,1,0,,0.281,1.953,CAPMKTS,,,,,,,,-41.0,,-0.06,,100% EOD 15:20,-114,-0.06,100% EOD 15:20,0.09,0.96,0.06,0.06,-0.24,0.324,MIXED
2026-09-18,M10,ONGC,BUY,BUY-EX17,102,09:50,590,232.75,,BREAKOUT,1,0,,0.281,0.138,OIL,,,,,,,,159.0,,0.79,,100% trail 15:00,71,0.79,100% trail 15:00,1.61,0.68,0.24,0.24,0.0,0.324,MIXED
2026-09-18,M10,SOLARINDS,BUY,BUY-EX17,102,10:00,600,19045.0,,BREAKOUT,1,0,,0.281,1.222,DEF,,,,,,,,-488.0,,-1.0,,100% SL 12:25,-555,-1.0,100% SL 12:25,0.14,2.01,0.14,0.14,-2.57,0.324,MIXED
2026-09-18,M10,SRF,BUY,BUY-EX7,106,09:45,585,2548.0,,BREAKOUT,1,0,,0.281,0.473,CHEMICALS,,,,,,,,72.0,,0.21,,100% trail 11:55,-13,0.21,100% trail 11:55,1.23,2.02,0.62,0.62,-1.41,0.324,MIXED
2026-09-18,M10,BRITANNIA,BUY,BUY-EX5,104,11:00,660,5000.5,,BREAKOUT,1,0,,0.281,0.371,FMCG,,,,,,,,67.0,,0.43,,100% trail 13:00,-12,0.43,100% trail 13:00,1.34,0.43,1.14,1.23,-0.05,0.324,MIXED
2026-09-18,M10,COLPAL,BUY,BUY-EX7,106,10:30,630,1860.0,,PULLBACK,1,0,,0.281,1.07,FMCG,,,,,,,,328.0,,2.31,,100% trail 15:10,242,2.31,100% trail 15:10,10.57,0.4,1.66,2.39,3.11,0.324,MIXED
2026-09-18,M10,INDUSINDBK,BUY,BUY-EX12,111,10:50,650,966.2,,PULLBACK,1,0,,0.281,0.835,BANK,,,,,,,,-125.0,,-1.0,,100% SL 11:00,-212,-1.0,100% SL 11:00,0.41,3.8,0.41,0.41,0.01,0.324,MIXED
2026-09-18,M10,PATANJALI,BUY,BUY-EX12,111,11:00,660,359.0,,PULLBACK,1,0,,0.281,1.284,FMCG,,,,,,,,473.0,,2.43,,OPEN,442,2.43,OPEN,3.5,0.64,1.89,1.89,0.95,0.324,MIXED
2026-09-18,M10,PFC,BUY,BUY-EX7,106,10:50,650,345.85,,BREAKOUT,1,0,,0.281,0.261,FIN,,,,,,,,-147.0,,-1.0,,100% SL 13:50,-235,-1.0,100% SL 13:50,1.18,3.24,0.93,0.93,-0.95,0.324,MIXED
2026-09-18,M10,360ONE,BUY,ENTRY BUY,90,09:20,560,1071.5,,,0,0,scanner-table preview (90/290) — no chart label,0.281,0.961,CAPMKTS,,,,,,,,,,,,,503,1.3,OPEN,1.56,0.65,0.34,0.94,1.08,0.324,MIXED
2026-09-18,M10,ABB,BUY,ENTRY BUY,90,09:20,560,7280.0,,,0,0,scanner-table preview (90/290) — no chart label,0.281,2.097,CAPGOODS,,,,,,,,,,,,,-279,-0.36,OPEN,0.22,0.92,0.22,0.22,-0.58,0.324,MIXED
2026-09-18,M10,ALKEM,BUY,ENTRY BUY,90,09:20,560,5364.0,,,0,0,scanner-table preview (90/290) — no chart label,0.281,0.29,PHA,,,,,,,,,,,,,-347,-1.0,100% SL 09:35,0.38,1.81,0.36,0.36,-0.26,0.324,MIXED
2026-09-18,M10,ANGELONE,BUY,ENTRY BUY,90,09:20,560,299.1,,,0,0,scanner-table preview (90/290) — no chart label,0.281,1.39,CAPMKTS,,,,,,,,,,,,,-315,-1.0,100% SL 10:05,1.95,1.73,0.63,0.63,0.7,0.324,MIXED
2026-09-18,M10,APOLLOHOSP,BUY,ENTRY BUY,90,09:20,560,8855.5,,,0,0,scanner-table preview (90/290) — no chart label,0.281,0.992,HOSPITALS,,,,,,,,,,,,,-284,-1.0,100% SL 10:50,2.16,1.33,0.29,0.29,1.01,0.324,MIXED
2026-09-18,M10,ASHOKLEY,SELL,ENTRY SELL,290,09:25,565,158.52,,,0,0,scanner-table preview (90/290) — no chart label,0.281,-0.063,AUTO,,,,,,,,,,,,,-660,-1.0,100% SL 11:30,0.01,2.54,0.01,0.01,-2.2,0.324,MIXED
2026-09-18,M10,ASIANPAINT,BUY,ENTRY BUY,90,09:25,565,2473.9,,,0,0,scanner-table preview (90/290) — no chart label,0.281,0.811,CHEMICALS,,,,,,,,,,,,,-455,-1.0,100% SL 10:25,0.01,1.95,0.01,0.01,-0.38,0.324,MIXED
2026-09-18,M10,ASTRAL,BUY,ENTRY BUY,90,09:20,560,1420.5,,,0,0,scanner-table preview (90/290) — no chart label,0.281,1.544,BUILDMAT,,,,,,,,,,,,,-737,-1.0,100% SL 09:35,0.39,1.15,0.22,0.22,0.51,0.324,MIXED
2026-09-18,M10,BAJAJ-AUTO,SELL,ENTRY SELL,290,09:25,565,11431.0,,,0,0,scanner-table preview (90/290) — no chart label,0.281,-0.6,AUTO,,,,,,,,,,,,,-270,-0.57,OPEN,0.1,0.65,0.1,0.1,-0.51,0.324,MIXED
2026-09-18,M10,BANDHANBNK,BUY,ENTRY BUY,90,09:20,560,175.19,,,0,0,scanner-table preview (90/290) — no chart label,0.281,2.152,BANK,,,,,,,,,,,,,348,0.57,100% trail 12:50,1.16,0.7,0.06,0.06,-0.11,0.324,MIXED
2026-09-18,M10,BHARTIARTL,BUY,ENTRY BUY,90,09:20,560,1846.3,,,0,0,scanner-table preview (90/290) — no chart label,0.281,0.561,TELECOM,,,,,,,,,,,,,-317,-1.0,100% SL 11:30,5.55,1.24,0.67,0.67,2.55,0.324,MIXED
2026-09-18,M10,BHEL,BUY,ENTRY BUY,90,09:20,560,434.85,,,0,0,scanner-table preview (90/290) — no chart label,0.281,1.316,CAPGOODS,,,,,,,,,,,,,-134,-0.15,OPEN,0.09,0.82,0.09,0.09,-0.21,0.324,MIXED
2026-09-18,M10,BLUESTARCO,BUY,ENTRY BUY,90,09:20,560,1565.0,,,0,0,scanner-table preview (90/290) — no chart label,0.281,0.773,CDUR,,,,,,,,,,,,,-498,-1.0,100% SL 09:35,0.49,2.49,0.49,0.49,-2.12,0.324,MIXED
2026-09-18,M10,BPCL,BUY,ENTRY BUY,90,09:25,565,310.3,,,0,0,scanner-table preview (90/290) — no chart label,0.281,1.075,OIL,,,,,,,,,,,,,176,0.81,100% trail 12:05,1.89,0.42,1.07,1.19,0.55,0.324,MIXED
2026-09-18,M10,BSE,BUY,ENTRY BUY,90,09:20,560,3290.0,,,0,0,scanner-table preview (90/290) — no chart label,0.281,0.951,CAPMKTS,,,,,,,,,,,,,-494,-1.0,100% SL 09:35,0.22,1.78,0.22,0.22,-1.12,0.324,MIXED
