day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-30,M1,INOXWIND,SELL,SELL-EX3,203,09:30,570,74.51,11.0,BREAKOUT,1,0,,0.5,-2.982,GREEN,,,,,,,,-237.0,,-0.26,,100% EOD 15:20,-217,-0.2,100% EOD 15:20,0.29,0.34,0.29,0.29,-0.75,0.543,MIXED
2026-07-30,M1,MAZDOCK,SELL,SELL-EX8,208,09:30,570,2274.0,23.0,BREAKOUT,1,0,,0.5,-1.516,DEF,,,,,,,,-692.0,,-1.0,,100% SL 12:20,-851,-1.0,100% SL 12:20,0.11,1.88,0.11,0.11,-2.29,0.543,MIXED
2026-07-30,M1,COLPAL,SELL,SELL-EX8,208,09:40,580,2110.0,18.0,BREAKOUT,1,0,,0.5,-2.984,FMCG,,,,,,,,514.0,,0.58,,100% EOD 15:20,257,0.33,100% EOD 15:20,0.41,0.2,0.27,0.27,1.18,0.543,MIXED
2026-07-30,M1,LICHSGFIN,SELL,SELL-EX3,203,09:35,575,543.6,22.0,BREAKOUT,1,0,,0.5,-1.54,FIN,,,,,,,,181.0,,0.39,,100% trail 12:20,163,0.26,100% EOD 15:20,0.73,0.21,0.6,0.73,0.44,0.543,MIXED
2026-07-30,M1,POLYCAB,SELL,SELL-EX8,208,09:40,580,8914.5,30.0,BREAKOUT,1,0,,0.5,-1.426,CAPGOODS,,,,,,,,50.0,,0.08,,100% EOD 15:20,-15,0.07,100% EOD 15:20,0.39,0.67,0.02,0.02,0.17,0.543,MIXED
2026-07-30,M1,KALYANKJIL,BUY,BUY-EX,101,09:55,595,637.5,27.0,BREAKOUT,1,0,,0.5,1.086,CDUR,,,,,,,,649.0,,0.81,,100% trail 13:20,561,0.81,100% trail 13:20,1.11,0.74,0.22,0.43,-0.89,0.543,MIXED
2026-07-30,M1,KPITTECH,SELL,SELL-EX3,203,09:50,590,595.6,5.0,BREAKOUT,1,0,,0.5,-6.719,IT,,,,,,,,156.0,,0.17,,100% EOD 15:20,126,0.17,100% EOD 15:20,0.61,0.13,0.17,0.21,0.86,0.543,MIXED
2026-07-30,M1,RADICO,BUY,BUY-EX,101,09:55,595,4470.2,22.0,BREAKOUT,1,0,,0.5,2.176,FMCG,,,,,,,,-841.0,,-1.0,,100% SL 14:20,-895,-1.0,100% SL 14:20,0.2,1.08,0.2,0.2,-2.26,0.543,MIXED
2026-07-30,M1,BAJAJFINSV,SELL,SELL-EX1,201,10:00,600,1911.9,26.0,BREAKOUT,1,0,,0.5,-0.784,FIN,,,,,,,,81.0,,0.14,,100% EOD 15:20,8,0.14,100% EOD 15:20,0.9,0.34,0.88,0.9,0.15,0.543,MIXED
2026-07-30,M1,PRESTIGE,SELL,SELL-EX2,202,10:00,600,1602.5,19.0,BREAKOUT,1,0,,0.5,-3.754,REALTY,,,,,,,,288.0,,0.33,,100% EOD 15:20,-474,-1.0,100% SL 10:55,1.04,2.18,0.76,0.76,0.8,0.543,MIXED
2026-07-30,M1,MANKIND,BUY,BUY-EX7,106,10:30,630,2600.0,28.0,BREAKOUT,1,0,,0.5,0.503,PHA,,,,,,,,-384.0,,-1.0,,100% SL 11:50,-471,-1.0,100% SL 11:50,0.25,1.95,0.25,0.25,-1.16,0.543,MIXED
2026-07-30,M1,PREMIERENE,SELL,SELL-EX2,202,10:40,640,985.4,9.0,BREAKOUT,1,0,,0.5,-4.516,GREEN,,,,,,,,148.0,,0.17,,100% EOD 15:20,96,0.17,100% EOD 15:20,0.33,0.37,0.09,0.18,0.14,0.543,MIXED
2026-07-30,M1,ADANIPORTS,SELL,NORMAL SELL,280,11:40,700,1664.5,6.0,BREAKOUT,1,0,,0.5,-3.339,LOGISTICS,,,,,,,,72.0,,0.35,,100% EOD 15:20,-1,0.35,100% EOD 15:20,0.89,0.75,0.47,0.47,0.18,0.543,MIXED
2026-07-30,M1,360ONE,SELL,ENTRY SELL,290,09:20,560,1148.2,17.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.5,-1.188,CAPMKTS,,,,,,,,,,,,,-316,-1.0,100% SL 09:30,4.23,1.28,0.23,2.12,0.89,0.543,MIXED
2026-07-30,M1,ABB,SELL,ENTRY SELL,290,09:20,560,7236.0,154.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.5,-1.066,CAPGOODS,,,,,,,,,,,,,-388,-0.55,100% EOD 15:20,0.42,0.96,0.12,0.27,-0.75,0.543,MIXED
2026-07-30,M1,ABCAPITAL,SELL,ENTRY SELL,290,09:20,560,393.8,147.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.5,-1.018,FIN,,,,,,,,,,,,,-130,-0.1,100% EOD 15:20,0.47,0.53,0.05,0.26,-0.04,0.543,MIXED
2026-07-30,M1,ADANIENSOL,SELL,ENTRY SELL,290,09:20,560,1637.2,54.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.5,-1.551,ENE,,,,,,,,,,,,,-982,-1.0,100% SL 12:30,0.14,1.21,0.14,0.14,-0.9,0.543,MIXED
2026-07-30,M1,ADANIENT,SELL,ENTRY SELL,290,09:20,560,3003.4,107.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.5,-0.714,INFRA,,,,,,,,,,,,,-549,-1.0,100% SL 09:30,0.3,1.98,0.3,0.3,-1.55,0.543,MIXED
2026-07-30,M1,ADANIGREEN,SELL,ENTRY SELL,290,09:20,560,1352.2,72.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.5,-1.515,GREEN,,,,,,,,,,,,,-280,-0.26,100% EOD 15:20,0.1,0.92,0.1,0.1,-0.44,0.543,MIXED
